pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
12,Nova Scotia,Nouvelle-Écosse,2022-05-07,18,2022,1.0,92781,3556,8763.72,349,19,32.97,335.89,1.79,7657.0,42,723.25,3.97,508.00,47.98,2.73,0.26
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-07,18,2022,1.0,35947,1012,20684.52,29,4,16.69,582.32,2.30,2421.0,5,1393.08,2.88,144.59,83.20,0.55,0.32
60,Yukon,Yukon,2022-05-07,18,2022,1.0,4271,68,9496.39,25,0,55.59,151.20,0.00,146.0,1,324.62,2.22,9.76,21.71,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-07,18,2022,1.0,11411,63,25373.57,22,0,48.92,140.09,0.00,168.0,0,373.57,0,8.96,19.92,0.00,0.00
62,Nunavut,Nunavut,2022-05-07,18,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-07,18,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-05-07,18,2022,,3815171,37558,9514.67,40102,482,100.01,93.67,1.20,83864.0,995,209.15,2.48,5365.43,13.38,68.86,0.17
59,British Columbia,Colombie-Britannique,2022-05-14,19,2022,1.0,369202,1643,6689.64,3398,91,61.57,29.77,1.65,3625.0,172,65.68,3.12,234.71,4.25,13.00,0.24
48,Alberta,Alberta,2022-05-14,19,2022,1.0,577412,3718,12297.69,4432,59,94.39,79.19,1.26,8583.0,121,182.8,2.58,531.14,11.31,8.43,0.18
47,Saskatchewan,Saskatchewan,2022-05-14,19,2022,1.0,137840,464,11400.15,1364,21,112.81,38.38,1.74,1173.0,40,97.01,3.31,66.29,5.48,3.00,0.25
46,Manitoba,Manitoba,2022-05-14,19,2022,1.0,143603,728,9870.29,1913,66,131.49,50.04,4.54,1630.0,94,112.04,6.46,104.00,7.15,9.43,0.65
35,Ontario,Ontario,2022-05-14,19,2022,1.0,1294614,11333,8294.36,13493,98,86.45,72.61,0.63,25448.0,237,163.04,1.52,1619.00,10.37,14.00,0.09
24,Quebec,Québec,2022-05-14,19,2022,1.0,1060155,5997,11945.84,14942,114,168.37,67.57,1.28,14408.0,230,162.35,2.59,856.71,9.65,16.29,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-14,19,2022,1.0,45196,408,8391.31,176,5,32.68,75.75,0.93,945.0,12,175.45,2.23,58.29,10.82,0.71,0.13
13,New Brunswick,Nouveau-Brunswick,2022-05-14,19,2022,1.0,64490,1004,7726.21,411,5,49.24,120.28,0.60,2342.0,12,280.58,1.44,143.43,17.18,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-05-14,19,2022,1.0,95802,3021,9049.07,371,22,35.04,285.35,2.08,6577.0,41,621.24,3.87,431.55,40.76,3.18,0.30
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-14,19,2022,1.0,36785,838,21166.72,33,3,18.99,482.20,1.73,1850.0,7,1064.52,4.03,119.69,68.87,0.45,0.26
60,Yukon,Yukon,2022-05-14,19,2022,1.0,4321,50,9607.56,25,0,55.59,111.17,0.00,118.0,0,262.37,0,7.14,15.88,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-14,19,2022,1.0,11426,15,25406.92,22,0,48.92,33.35,0.00,78.0,0,173.44,0,2.16,4.81,0.00,0.00
62,Nunavut,Nunavut,2022-05-14,19,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-14,19,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-05-14,19,2022,,3844390,29219,9587.54,40587,484,101.22,72.87,1.21,66777.0,966,166.54,2.41,4174.14,10.41,69.14,0.17
59,British Columbia,Colombie-Britannique,2022-05-21,20,2022,1.0,370559,1357,6714.23,3469,71,62.86,24.59,1.29,3000.0,162,54.36,2.94,193.86,3.51,10.14,0.18
48,Alberta,Alberta,2022-05-21,20,2022,1.0,580399,2987,12361.3,4485,53,95.52,63.62,1.13,6705.0,112,142.8,2.39,426.71,9.09,7.57,0.16
47,Saskatchewan,Saskatchewan,2022-05-21,20,2022,1.0,138193,353,11429.34,1376,12,113.8,29.20,0.99,817.0,33,67.57,2.73,50.43,4.17,1.71,0.14
46,Manitoba,Manitoba,2022-05-21,20,2022,1.0,144140,537,9907.2,1928,15,132.52,36.91,1.03,1265.0,81,86.95,5.57,76.71,5.27,2.14,0.15
35,Ontario,Ontario,2022-05-21,20,2022,1.0,1303135,8521,8348.95,13566,73,86.91,54.59,0.47,19854.0,171,127.2,1.1,1217.29,7.80,10.43,0.07
24,Quebec,Québec,2022-05-21,20,2022,1.0,1064265,4110,11992.15,15000,58,169.02,46.31,0.65,10107.0,172,113.89,1.94,587.14,6.62,8.29,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-21,20,2022,1.0,45573,377,8461.3,179,3,33.23,70.00,0.56,785.0,8,145.75,1.49,53.86,10.00,0.39,0.07
13,New Brunswick,Nouveau-Brunswick,2022-05-21,20,2022,1.0,65258,768,7818.22,416,5,49.84,92.01,0.60,1772.0,10,212.29,1.2,109.71,13.14,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-05-21,20,2022,1.0,97938,2136,9250.83,387,16,36.55,201.76,1.51,5157.0,38,487.11,3.59,305.14,28.82,2.31,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-21,20,2022,1.0,37383,599,21510.81,33,0,18.99,344.67,0.00,1437.0,3,826.87,1.73,85.55,49.23,0.06,0.04
60,Yukon,Yukon,2022-05-21,20,2022,1.0,4349,28,9669.82,25,0,55.59,62.26,0.00,78.0,0,173.43,0,3.95,8.79,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-21,20,2022,1.0,11433,7,25422.49,22,0,48.92,15.57,0.00,22.0,0,48.92,0,1.02,2.27,0.00,0.00
62,Nunavut,Nunavut,2022-05-21,20,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-21,20,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-05-21,20,2022,,3866169,21780,9641.86,40893,306,101.98,54.32,0.76,50999.0,790,127.19,1.97,3111.43,7.76,43.71,0.11
59,British Columbia,Colombie-Britannique,2022-05-28,21,2022,1.0,371720,1161,6735.26,3547,78,64.27,21.04,1.41,2518.0,149,45.62,2.7,165.86,3.01,11.14,0.20
48,Alberta,Alberta,2022-05-28,21,2022,1.0,582755,2356,12411.48,4522,37,96.31,50.18,0.79,5343.0,90,113.79,1.92,336.57,7.17,5.29,0.11
47,Saskatchewan,Saskatchewan,2022-05-28,21,2022,1.0,138558,365,11459.53,1386,10,114.63,30.19,0.83,718.0,22,59.38,1.82,52.14,4.31,1.43,0.12
46,Manitoba,Manitoba,2022-05-28,21,2022,1.0,144556,416,9935.79,1980,52,136.09,28.59,3.57,953.0,67,65.5,4.61,59.43,4.08,7.43,0.51
35,Ontario,Ontario,2022-05-28,21,2022,1.0,1309194,6059,8387.77,13625,59,87.29,38.82,0.38,14580.0,132,93.41,0.85,865.57,5.55,8.43,0.05
24,Quebec,Québec,2022-05-28,21,2022,1.0,1068185,3920,12036.32,15050,50,169.58,44.17,0.56,8030.0,108,90.48,1.22,560.00,6.31,7.14,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-28,21,2022,1.0,45964,391,8533.9,183,4,33.98,72.59,0.74,768.0,7,142.59,1.3,55.86,10.37,0.53,0.10
13,New Brunswick,Nouveau-Brunswick,2022-05-28,21,2022,1.0,65812,554,7884.59,419,3,50.2,66.37,0.36,1322.0,8,158.38,0.96,79.14,9.48,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-05-28,21,2022,1.0,99688,1751,9416.13,397,10,37.5,165.39,0.94,3887.0,26,367.15,2.46,250.10,23.62,1.45,0.14
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-28,21,2022,1.0,37850,467,21779.53,33,0,18.99,268.72,0.00,1066.0,0,613.39,0,66.65,38.35,0.00,0.00
60,Yukon,Yukon,2022-05-28,21,2022,1.0,4381,32,9740.97,26,1,57.81,71.15,2.22,60.0,1,133.41,2.22,4.52,10.06,0.14,0.32
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-28,21,2022,1.0,11466,33,25495.86,22,0,48.92,73.38,0.00,40.0,0,88.94,0,4.69,10.44,0.00,0.00
62,Nunavut,Nunavut,2022-05-28,21,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-28,21,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-05-28,21,2022,,3883673,17505,9685.51,41197,304,102.74,43.66,0.76,39285.0,610,97.97,1.52,2500.71,6.24,43.43,0.11
59,British Columbia,Colombie-Britannique,2022-06-04,22,2022,1.0,372611,891,6751.41,3614,67,65.48,16.14,1.21,2052.0,145,37.18,2.63,127.29,2.31,9.57,0.17
48,Alberta,Alberta,2022-06-04,22,2022,1.0,584668,1913,12452.22,4559,37,97.1,40.74,0.79,4269.0,74,90.92,1.58,273.29,5.82,5.29,0.11
47,Saskatchewan,Saskatchewan,2022-06-04,22,2022,1.0,138830,272,11482.03,1396,10,115.46,22.50,0.83,637.0,20,52.68,1.65,38.86,3.21,1.43,0.12
46,Manitoba,Manitoba,2022-06-04,22,2022,1.0,144895,339,9959.09,2004,24,137.74,23.30,1.65,755.0,76,51.89,5.22,48.43,3.33,3.43,0.24
35,Ontario,Ontario,2022-06-04,22,2022,1.0,1314537,5343,8422.0,13678,53,87.63,34.23,0.34,11402.0,112,73.05,0.72,763.29,4.89,7.57,0.05
24,Quebec,Québec,2022-06-04,22,2022,1.0,1072373,4188,12083.51,15086,36,169.99,47.19,0.41,8108.0,86,91.36,0.97,598.29,6.74,5.14,0.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-04,22,2022,1.0,46424,460,8619.3,185,2,34.35,85.41,0.37,851.0,6,158.0,1.11,65.71,12.20,0.35,0.06
13,New Brunswick,Nouveau-Brunswick,2022-06-04,22,2022,1.0,66345,533,7948.45,421,2,50.44,63.86,0.24,1087.0,5,130.23,0.6,76.14,9.12,0.29,0.03
12,Nova Scotia,Nouvelle-Écosse,2022-06-04,22,2022,1.0,101330,1642,9571.23,415,18,39.2,155.10,1.70,3393.0,28,320.49,2.64,234.57,22.16,2.51,0.24
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-04,22,2022,1.0,38415,565,22104.65,34,1,19.56,325.11,0.58,1032.0,1,593.83,0.58,80.73,46.46,0.16,0.09
60,Yukon,Yukon,2022-06-04,22,2022,1.0,4399,18,9780.99,26,0,57.81,40.02,0.00,50.0,1,111.17,2.22,2.62,5.82,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-04,22,2022,1.0,11495,29,25560.35,22,0,48.92,64.48,0.00,62.0,0,137.86,0,4.16,9.26,0.00,0.00
62,Nunavut,Nunavut,2022-06-04,22,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-06-04,22,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-06-04,22,2022,,3899866,16193,9725.89,41447,250,103.36,40.38,0.62,33698.0,554,84.04,1.38,2313.29,5.77,35.71,0.09
59,British Columbia,Colombie-Britannique,2022-06-11,23,2022,1.0,373336,725,6764.54,3682,68,66.71,13.14,1.23,1616.0,135,29.28,2.45,103.57,1.88,9.71,0.18
48,Alberta,Alberta,2022-06-11,23,2022,1.0,586211,1543,12485.09,4576,17,97.46,32.86,0.36,3456.0,54,73.61,1.15,220.43,4.69,2.43,0.05
47,Saskatchewan,Saskatchewan,2022-06-11,23,2022,1.0,139224,394,11514.61,1412,16,116.78,32.59,1.32,666.0,26,55.08,2.15,56.29,4.66,2.29,0.19
46,Manitoba,Manitoba,2022-06-11,23,2022,1.0,145123,228,9974.76,2015,11,138.5,15.67,0.76,567.0,35,38.97,2.41,32.57,2.24,1.57,0.11
35,Ontario,Ontario,2022-06-11,23,2022,1.0,1319596,5059,8454.41,13718,40,87.89,32.41,0.26,10402.0,93,66.64,0.6,722.71,4.63,5.71,0.04
24,Quebec,Québec,2022-06-11,23,2022,1.0,1077079,4706,12136.53,15117,31,170.34,53.03,0.35,8894.0,67,100.22,0.75,672.29,7.58,4.43,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-11,23,2022,1.0,46891,467,8706.01,188,3,34.9,86.71,0.56,927.0,5,172.11,0.93,66.71,12.39,0.43,0.08
13,New Brunswick,Nouveau-Brunswick,2022-06-11,23,2022,1.0,66816,471,8004.88,422,1,50.56,56.43,0.12,1004.0,3,120.28,0.36,67.29,8.06,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2022-06-11,23,2022,1.0,103258,1928,9753.34,428,13,40.43,182.11,1.23,3570.0,31,337.21,2.93,275.45,26.02,1.88,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-11,23,2022,1.0,39081,666,22487.87,40,6,23.02,383.23,3.45,1231.0,7,708.34,4.03,95.10,54.72,0.86,0.49
60,Yukon,Yukon,2022-06-11,23,2022,1.0,4412,13,9809.89,26,0,57.81,28.90,0.00,31.0,0,68.93,0,1.81,4.02,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-11,23,2022,1.0,11508,13,25589.26,22,0,48.92,28.91,0.00,42.0,0,93.39,0,1.90,4.22,0.00,0.00
62,Nunavut,Nunavut,2022-06-11,23,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-06-11,23,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-06-11,23,2022,,3916079,16213,9766.33,41653,206,103.88,40.43,0.51,32406.0,456,80.82,1.14,2316.14,5.78,29.43,0.07
59,British Columbia,Colombie-Britannique,2022-06-18,24,2022,1.0,373974,638,6776.1,3722,40,67.44,11.56,0.72,1363.0,108,24.7,1.96,91.14,1.65,5.71,0.10
48,Alberta,Alberta,2022-06-18,24,2022,1.0,587394,1183,12510.28,4589,13,97.74,25.20,0.28,2726.0,30,58.06,0.64,169.00,3.60,1.86,0.04
47,Saskatchewan,Saskatchewan,2022-06-18,24,2022,1.0,139453,229,11533.55,1424,12,117.77,18.94,0.99,623.0,28,51.53,2.32,32.71,2.71,1.71,0.14
46,Manitoba,Manitoba,2022-06-18,24,2022,1.0,145326,203,9988.71,2025,10,139.18,13.95,0.69,431.0,21,29.62,1.44,29.00,1.99,1.43,0.10
35,Ontario,Ontario,2022-06-18,24,2022,1.0,1323982,4386,8482.51,13744,26,88.06,28.10,0.17,9445.0,66,60.51,0.42,626.57,4.01,3.71,0.02
24,Quebec,Québec,2022-06-18,24,2022,1.0,1082625,5546,12199.03,15143,26,170.63,62.49,0.29,10252.0,57,115.52,0.64,792.29,8.93,3.71,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-18,24,2022,1.0,47353,462,8791.79,191,3,35.46,85.78,0.56,929.0,6,172.48,1.11,66.00,12.25,0.37,0.07
13,New Brunswick,Nouveau-Brunswick,2022-06-18,24,2022,1.0,67241,425,8055.8,422,0,50.56,50.92,0.00,896.0,1,107.35,0.12,60.71,7.27,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2022-06-18,24,2022,1.0,104971,1713,9915.14,436,8,41.18,161.80,0.76,3641.0,21,343.91,1.98,244.71,23.11,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-18,24,2022,1.0,39732,651,22862.47,45,4,25.89,374.60,2.30,1317.0,10,757.82,5.75,93.00,53.51,0.63,0.36
60,Yukon,Yukon,2022-06-18,24,2022,1.0,4432,20,9854.36,26,0,57.81,44.47,0.00,33.0,0,73.37,0,2.90,6.46,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-18,24,2022,1.0,11511,,25595.93,22,,48.92,,,,,,,,,,
62,Nunavut,Nunavut,2022-06-18,24,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-06-18,24,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-06-18,24,2022,,3931538,15456,9804.88,41796,142,104.24,38.55,0.35,31669.0,348,78.98,0.87,2208.00,5.51,20.29,0.05
59,British Columbia,Colombie-Britannique,2022-06-25,25,2022,1.0,374594,620,6787.34,3747,25,67.89,11.23,0.45,1258.0,65,22.79,1.18,88.57,1.60,3.57,0.06
48,Alberta,Alberta,2022-06-25,25,2022,1.0,588311,917,12529.81,4610,21,98.18,19.53,0.45,2100.0,34,44.73,0.72,131.00,2.79,3.00,0.06
47,Saskatchewan,Saskatchewan,2022-06-25,25,2022,1.0,139661,208,11550.76,1427,3,118.02,17.20,0.25,437.0,15,36.14,1.24,29.71,2.46,0.43,0.04
46,Manitoba,Manitoba,2022-06-25,25,2022,1.0,145498,172,10000.54,2043,18,140.42,11.82,1.24,375.0,28,25.77,1.92,24.57,1.69,2.57,0.18
35,Ontario,Ontario,2022-06-25,25,2022,1.0,1329416,5434,8517.33,13774,30,88.25,34.81,0.19,9820.0,56,62.91,0.36,776.29,4.97,4.29,0.03
24,Quebec,Québec,2022-06-25,25,2022,1.0,1089710,7085,12278.86,15176,33,171.0,79.83,0.37,12631.0,59,142.33,0.66,1012.14,11.40,4.71,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-25,25,2022,1.0,47773,420,8869.77,193,2,35.83,77.98,0.37,882.0,5,163.76,0.93,60.00,11.14,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,2022-06-25,25,2022,1.0,67725,484,8113.78,425,3,50.92,57.99,0.36,909.0,3,108.9,0.36,69.14,8.28,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-06-25,25,2022,1.0,106633,1661,10072.13,441,5,41.66,156.89,0.47,3374.0,13,318.69,1.23,237.33,22.42,0.69,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-25,25,2022,1.0,40460,728,23281.37,45,0,25.89,418.90,0.00,1379.0,4,793.5,2.3,103.98,59.83,0.06,0.04
60,Yukon,Yukon,2022-06-25,25,2022,1.0,4456,24,9907.73,26,0,57.81,53.36,0.00,44.0,0,97.83,0,3.48,7.73,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-25,25,2022,0.0,11511,,25595.93,22,,48.92,,,,,,,,,,
62,Nunavut,Nunavut,2022-06-25,25,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-06-25,25,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-06-25,25,2022,,3949292,17753,9849.16,41936,140,104.58,44.27,0.35,33209.0,282,82.82,0.7,2536.14,6.32,20.00,0.05
59,British Columbia,Colombie-Britannique,2022-07-02,26,2022,1.0,375357,763,6801.16,3788,41,68.64,13.82,0.74,1383.0,66,25.06,1.2,109.00,1.97,5.86,0.11
48,Alberta,Alberta,2022-07-02,26,2022,1.0,589351,1040,12551.96,4621,11,98.42,22.15,0.23,1957.0,32,41.68,0.68,148.57,3.16,1.57,0.03
47,Saskatchewan,Saskatchewan,2022-07-02,26,2022,1.0,139871,210,11568.12,1431,4,118.35,17.37,0.33,418.0,7.00,34.57,0.58,30.00,2.48,0.57,0.05
46,Manitoba,Manitoba,2022-07-02,26,2022,1.0,145623,125,10009.13,2047,4,140.7,8.59,0.27,297.0,22,20.41,1.51,17.86,1.23,0.57,0.04
35,Ontario,Ontario,2022-07-02,26,2022,1.0,1336059,6643,8559.89,13812,38,88.49,42.56,0.24,12077.0,68,77.38,0.44,949.00,6.08,5.43,0.03
24,Quebec,Québec,2022-07-02,26,2022,1.0,1099703,9993,12391.46,15223,47,171.53,112.60,0.53,17078.0,80,192.44,0.9,1427.57,16.09,6.71,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-02,26,2022,1.0,48179,406,8945.15,194,1,36.02,75.38,0.19,826.0,3,153.36,0.56,58.00,10.77,0.16,0.03
13,New Brunswick,Nouveau-Brunswick,2022-07-02,26,2022,1.0,68493,768,8205.79,429,4,51.4,92.01,0.48,1252.0,7,150.0,0.84,109.71,13.14,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2022-07-02,26,2022,1.0,108366,1734,10235.82,448,8,42.32,163.79,0.76,3395.0,13,320.68,1.23,247.65,23.39,1.08,0.10
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-02,26,2022,1.0,41417,958,23832.05,45,0,25.89,551.25,0.00,1686.0,0,970.15,0,136.82,78.73,0.00,0.00
60,Yukon,Yukon,2022-07-02,26,2022,1.0,4482,26,9965.54,26,0,57.81,57.81,0.00,50.0,0,111.17,0,3.67,8.15,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-02,26,2022,0.0,11511,,25595.93,22,,48.92,,,,,,,,,,
62,Nunavut,Nunavut,2022-07-02,26,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-07-02,26,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-07-02,26,2022,,3971956,22666,9905.68,42093,158,104.98,56.53,0.39,40419.0,298,100.8,0.74,3238.00,8.08,22.57,0.06
59,British Columbia,Colombie-Britannique,2022-07-09,27,2022,1.0,376329,972,6818.77,3823,35,69.27,17.61,0.63,1735.0,76,31.44,1.38,138.86,2.52,5.00,0.09
48,Alberta,Alberta,2022-07-09,27,2022,1.0,590691,1340,12580.5,4639,18,98.8,28.54,0.38,2380.0,29,50.69,0.62,191.43,4.08,2.57,0.05
47,Saskatchewan,Saskatchewan,2022-07-09,27,2022,1.0,140080,209,11585.41,1434,3,118.6,17.29,0.25,419.0,7,34.65,0.58,29.86,2.47,0.43,0.04
46,Manitoba,Manitoba,2022-07-09,27,2022,1.0,145853,230,10024.94,2053,6,141.11,15.81,0.41,355.0,10,24.4,0.69,32.86,2.26,0.86,0.06
35,Ontario,Ontario,2022-07-09,27,2022,1.0,1344883,8824,8616.42,13855,43,88.77,56.53,0.28,15467.0,81,99.09,0.52,1260.57,8.08,6.14,0.04
24,Quebec,Québec,2022-07-09,27,2022,1.0,1111397,11694,12523.23,15280,57,172.18,131.77,0.64,21687.0,104,244.37,1.17,1670.57,18.82,8.14,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-09,27,2022,1.0,48593,414,9022.01,196,2,36.39,76.87,0.37,820.0,3,152.25,0.56,59.14,10.98,0.24,0.05
13,New Brunswick,Nouveau-Brunswick,2022-07-09,27,2022,1.0,69537,1044,8330.87,433,4,51.88,125.08,0.48,1812.0,8,217.09,0.96,149.14,17.87,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2022-07-09,27,2022,1.0,109982,1615,10388.46,455,6,42.98,152.55,0.57,3349.0,14,316.33,1.32,230.78,21.80,0.88,0.08
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-09,27,2022,1.0,42602,1184,24513.92,46,1,26.47,681.29,0.58,2142.0,1,1232.54,0.58,169.18,97.35,0.08,0.05
60,Yukon,Yukon,2022-07-09,27,2022,1.0,4510,28,10027.79,26,0,57.81,62.26,0.00,54.0,0,120.07,0,3.95,8.79,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-09,27,2022,0.0,11511,,25595.93,22,,48.92,,,,,,,,,,
62,Nunavut,Nunavut,2022-07-09,27,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-07-09,27,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-07-09,27,2022,,3999512,27554,9974.4,42269,175,105.41,68.72,0.44,50220.0,333,125.24,0.83,3936.29,9.82,25.00,0.06
59,British Columbia,Colombie-Britannique,2022-07-16,28,2022,1.0,377372,1043,6837.67,3855,32,69.85,18.90,0.58,2015.0,67,36.51,1.21,149.00,2.70,4.57,0.08
48,Alberta,Alberta,2022-07-16,28,2022,1.0,592197,1506,12612.58,4652,13,99.08,32.07,0.28,2846.0,31,60.61,0.66,215.14,4.58,1.86,0.04
47,Saskatchewan,Saskatchewan,2022-07-16,28,2022,1.0,140289,209,11602.7,1438,4,118.93,17.29,0.33,418.0,7,34.57,0.58,29.86,2.47,0.57,0.05
46,Manitoba,Manitoba,2022-07-16,28,2022,1.0,146024,171,10036.69,2056,3,141.32,11.75,0.21,401.0,9,27.56,0.62,24.43,1.68,0.43,0.03
35,Ontario,Ontario,2022-07-16,28,2022,1.0,1356422,11539,8690.35,13911,56,89.13,73.93,0.36,20363.0,99,130.46,0.63,1648.43,10.56,8.00,0.05
24,Quebec,Québec,2022-07-16,28,2022,1.0,1124640,13243,12672.45,15404,124,173.57,149.22,1.40,24937.0,181,280.99,2.04,1891.86,21.32,17.71,0.20
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-16,28,2022,1.0,48954,361,9089.04,200,4,37.13,67.02,0.74,775.0,6,143.89,1.11,51.57,9.57,0.57,0.11
13,New Brunswick,Nouveau-Brunswick,2022-07-16,28,2022,1.0,70541,1004,8451.15,438,5,52.47,120.28,0.60,2048.0,9,245.36,1.08,143.43,17.18,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-07-16,28,2022,1.0,111769,1787,10557.25,461,6,43.54,168.79,0.57,3402.0,12,321.34,1.13,255.29,24.11,0.92,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-16,28,2022,1.0,44121,1519,25387.97,48,2,27.62,874.06,1.15,2703.0,3,1555.35,1.73,217.02,124.88,0.31,0.18
60,Yukon,Yukon,2022-07-16,28,2022,1.0,4566,57,10152.31,26,0,57.81,126.74,0.00,85.0,0,188.99,0,8.10,18.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-16,28,2022,0.0,11511,,25595.93,22,,48.92,,,,,,,,,,
62,Nunavut,Nunavut,2022-07-16,28,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-07-16,28,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-07-16,28,2022,,4031950,32439,10055.3,42518,249,106.04,80.90,0.62,59993.0,424,149.62,1.06,4634.14,11.56,35.57,0.09
59,British Columbia,Colombie-Britannique,2022-07-23,29,2022,1.0,378291,919,6854.32,3908,53,70.81,16.65,0.96,1962.0,85,35.55,1.54,131.29,2.38,7.57,0.14
48,Alberta,Alberta,2022-07-23,29,2022,1.0,593988,1791,12650.72,4666,14,99.38,38.14,0.30,3297.0,27,70.22,0.58,255.86,5.45,2.00,0.04
47,Saskatchewan,Saskatchewan,2022-07-23,29,2022,1.0,140670,381,11634.21,1448,10,119.76,31.51,0.83,590.0,14,48.8,1.16,54.43,4.50,1.43,0.12
